,Product_code,Product_name,Rating,number_of_reveiws,Price,Images,Link,Reveiw Link,Brand
223,B08XYKGB7X,"Acer Aspire 7 Ryzen 5 Quad Core 3550H - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650 Ti) A715-41G-R7YZ Gaming Laptop (15.6 inch, Charcoal Black, 2.15 kg)  ",4.6,13,56990,https://m.media-amazon.com/images/I/418WSiz8uzL._AC_UY218_.jpg,https://www.amazon.in/Acer-Aspire-Ryzen-Quad-3550H/dp/B08XYKGB7X/ref=sr_1_288?dchild=1&keywords=laptop&qid=1632408275&sr=8-288,https://www.amazon.in/Acer-Aspire-Ryzen-Quad-3550H/product-reviews/B08XYKGB7X/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,ACER
224,B09B2YTM4M,"Lenovo Legion 5 Pro AMD Ryzen 7 5800H 16""(40.64cm) QHD IPS 500Nits Gaming Laptop(16GB/1TB SSD/Win10/Office/RTX 3060 6GB,max TGP 130W/165Hz/3 Yr Warranty/Grey/2.45Kg), 82JQ0062IN +Xbox Game Pass for PC  ",4.3,62,142990,https://m.media-amazon.com/images/I/71glTO3lJNL._AC_UY218_.jpg,https://www.amazon.in/Lenovo-40-64cm-500Nits-Warranty-82JQ0062IN/dp/B09B2YTM4M/ref=sr_1_289?dchild=1&keywords=laptop&qid=1632408275&sr=8-289,https://www.amazon.in/Lenovo-40-64cm-500Nits-Warranty-82JQ0062IN/product-reviews/B09B2YTM4M/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,LENOVO
225,B09BNQTFM2,"(Renewed) Hitachi Flora Laptop SE210 AMD E1-2100 Processor, 8 GB Ram & 256 GB SSD, Win 10 Lite, 13.3 Inches (No Webcam) Ultralight 1.2Kg Notebook Computer  ",4.0,1,18990,https://m.media-amazon.com/images/I/41a9yTtFUxL._AC_UY218_.jpg,https://www.amazon.in/Hitachi-Processor-Ultralight-Notebook-Computer/dp/B09BNQTFM2/ref=sr_1_290?dchild=1&keywords=laptop&qid=1632408275&sr=8-290,https://www.amazon.in/Hitachi-Processor-Ultralight-Notebook-Computer/product-reviews/B09BNQTFM2/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,HITACHI
226,B0919L52ZJ,"Dell Inspiron 3505 15.6"" FHD Display Laptop (R5-3500U / 8GB / 512GB SSD / Vega Graphics / Win 10 + MSO / Soft Mint Color) D560436WIN9S  ",4.0,2,50999,https://m.media-amazon.com/images/I/51TACuT6SNL._AC_UY218_.jpg,https://www.amazon.in/Dell-Inspiron-R5-3500U-Graphics-D560436WIN9S/dp/B0919L52ZJ/ref=sr_1_291?dchild=1&keywords=laptop&qid=1632408275&sr=8-291,,DELL
228,B08Y6XG7K1,"Dell Inspiron 3501 15.6-inch (39.6 cm) FHD Laptop (11th Gen Core i5-1135G7/8GB/1TB HDD/Windows 10 + MS Office 2019), Soft Mint  ",3.9,48,45499,https://m.media-amazon.com/images/I/51x4N8lvoVL._AC_UY218_.jpg,https://www.amazon.in/Dell-Inspiron-15-6-inch-i5-1135G7-Windows/dp/B08Y6XG7K1/ref=sr_1_291?dchild=1&keywords=laptop&qid=1632408277&sr=8-291,https://www.amazon.in/Dell-Inspiron-15-6-inch-i5-1135G7-Windows/product-reviews/B08Y6XG7K1/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,DELL
229,B097TZMG7R,"Lenovo IdeaPad Gaming 3 Intel Core i7 10th Gen 15.6"" FHD IPS 250Nits Gaming Laptop (8GB/512GB SSD/Win10/NVIDIA GTX 1650 4GB GDDR6 Graphics/120Hz/Onyx Black/2.2Kg), 81Y4019EIN  ",4.4,68,73990,https://m.media-amazon.com/images/I/61fpo-87DyL._AC_UY218_.jpg,https://www.amazon.in/Lenovo-IdeaPad-250Nits-Graphics-81Y4019EIN/dp/B097TZMG7R/ref=sr_1_292?dchild=1&keywords=laptop&qid=1632408277&sr=8-292,https://www.amazon.in/Lenovo-IdeaPad-250Nits-Graphics-81Y4019EIN/product-reviews/B097TZMG7R/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,LENOVO
230,B09839P9XB,"HP Pavilion 13(2021) 11th Gen Intel Core i7 Laptop, 16GB RAM, 1TB SSD, 13.3-inch(33.8 cm) FHD Screen, Win 10, MS Office, Ceramic White, 1.24 Kg (13-bb0078TU)  ",5.0,6,91990,https://m.media-amazon.com/images/I/71PwU27MbUL._AC_UY218_.jpg,https://www.amazon.in/HP-Pavilion-13-3-inch-Ceramic-13-bb0078TU/dp/B09839P9XB/ref=sr_1_293?dchild=1&keywords=laptop&qid=1632408277&sr=8-293,https://www.amazon.in/HP-Pavilion-13-3-inch-Ceramic-13-bb0078TU/product-reviews/B09839P9XB/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,HP
231,B08BXZF8PS,"Lenovo V14 Intel Core i3 10th Gen 14-inch HD Thin and Light Laptop (4GB RAM/ 1TB HDD/ Windows 10 Professional/ Grey/ 1.6 kg), 82C4016TIH  ",3.9,104,43500,https://m.media-amazon.com/images/I/71iyJJMr-NL._AC_UY218_.jpg,https://www.amazon.in/Lenovo-14-inch-Windows-Professional-82C4016TIH/dp/B08BXZF8PS/ref=sr_1_294?dchild=1&keywords=laptop&qid=1632408277&sr=8-294,https://www.amazon.in/Lenovo-14-inch-Windows-Professional-82C4016TIH/product-reviews/B08BXZF8PS/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,LENOVO
233,B08ZXR8ZRP,HP 240 G8 3D0J1PA CORE I3-1005G1/4GB RAM/1TB HDD/DOS/NO ODD/14 Inch Laptop  ,3.7,6,40440,https://m.media-amazon.com/images/I/81Myq8nb2cL._AC_UY218_.jpg,https://www.amazon.in/HP-240-G8-3D0J1PA-I3-1005G1/dp/B08ZXR8ZRP/ref=sr_1_296?dchild=1&keywords=laptop&qid=1632408277&sr=8-296,https://www.amazon.in/HP-240-G8-3D0J1PA-I3-1005G1/product-reviews/B08ZXR8ZRP/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,HP
234,B08WLYZVSF,"Asus Vivobook X515MA-EJ101T PQC-N5030//4G/1T/TRANSPARENT SILVER/WIN10/15.6"" FHD/1Y International Warranty  ",3.4,33,39990,https://m.media-amazon.com/images/I/41M0socmbKL._AC_UY218_.jpg,https://www.amazon.in/Vivobook-X515MA-EJ101T-PQC-N5030-TRANSPARENT-International/dp/B08WLYZVSF/ref=sr_1_298?dchild=1&keywords=laptop&qid=1632408277&sr=8-298,https://www.amazon.in/Vivobook-X515MA-EJ101T-PQC-N5030-TRANSPARENT-International/product-reviews/B08WLYZVSF/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,ASUS
235,B08HHB9Q2M,"HP 14 10th Gen Core i3 14"" (35.56cms) Laptop with 4G (LTE), 8GB RAM, 1TB HDD, 14"" (35.56cms) FHD Screen, Windows 10, MS Office(14s-er0004TU)  ",3.8,155,49200,https://m.media-amazon.com/images/I/71lMJxLkIqL._AC_UY218_.jpg,https://www.amazon.in/HP-14-inch-i3-1005G1-Natural-14s-er0004TU/dp/B08HHB9Q2M/ref=sr_1_301?dchild=1&keywords=laptop&qid=1632408277&sr=8-301,https://www.amazon.in/HP-14-inch-i3-1005G1-Natural-14s-er0004TU/product-reviews/B08HHB9Q2M/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,HP
236,B096SK39ZB,"Lenovo IdeaPad Gaming 3 Intel Core i5 10th Gen |15.6 inch(39.6 cm) Full HD IPS Gaming Laptop (8GB/1TB HDD/Windows 10/NVIDIA GTX 1650 4GB GDDR6 Graphics/Onyx Black/2.2Kg), 81Y40183IN  ",4.2,38,56990,https://m.media-amazon.com/images/I/61TlKHyOHLL._AC_UY218_.jpg,https://www.amazon.in/Lenovo-IdeaPad-Windows-Graphics-81Y40183IN/dp/B096SK39ZB/ref=sr_1_302?dchild=1&keywords=laptop&qid=1632408277&sr=8-302,https://www.amazon.in/Lenovo-IdeaPad-Windows-Graphics-81Y40183IN/product-reviews/B096SK39ZB/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,LENOVO
237,B095M9T5W5,"ASUS Ryzen 5 Hexa Core - (8 GB/512 GB SSD/Windows 10 Home) M515UA-EJ512TS Thin and Light Laptop (15.6 inch, Slate Grey, 1.80 Kg, with MS Office)  ",3.7,4,53690,https://m.media-amazon.com/images/I/31TaSQHnk3S._AC_UY218_.jpg,https://www.amazon.in/ASUS-Ryzen-Hexa-Core-M515UA-EJ512TS/dp/B095M9T5W5/ref=sr_1_304?dchild=1&keywords=laptop&qid=1632408277&sr=8-304,https://www.amazon.in/ASUS-Ryzen-Hexa-Core-M515UA-EJ512TS/product-reviews/B095M9T5W5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,ASUS
238,B096KWK1DB,"ASUS TUF Dash F15 (2021), 15.6-inch (39.62 cms) FHD 144Hz, Intel Core i5-11300H 11th Gen, RTX 3050 4GB Graphics Gaming Laptop (8GB RAM/512GB SSD/Windows 10/White/2 kg), FX516PC-HN057T  ",3.2,6,74990,https://m.media-amazon.com/images/I/81mLxU0CcAL._AC_UY218_.jpg,https://www.amazon.in/ASUS-Dash-F15-15-6-inch-i5-11300H-FX516PC-HN057T/dp/B096KWK1DB/ref=sr_1_305?dchild=1&keywords=laptop&qid=1632408277&sr=8-305,https://www.amazon.in/ASUS-15-6-inch-i5-11300H-FX516PC-HN057T-Moonlight/product-reviews/B096KWK1DB/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,ASUS
239,B07LB4XRWC,"(Renewed) Dell Latitude Intel 2nd Gen Core i5 14-Inch (35.56 cms) 1366x768 Laptop (8 GB/500 GB/Windows 7/Intel Integrated Graphics/Greyish Silver/2.40 Kg), E6420-i5-8 GB-500 GB  ",2.8,7,28990,https://m.media-amazon.com/images/I/61B51ldAMWL._AC_UY218_.jpg,https://www.amazon.in/Dell-E6420-i5-8-GB-500-GB-Integrated/dp/B07LB4XRWC/ref=sr_1_306?dchild=1&keywords=laptop&qid=1632408277&sr=8-306,https://www.amazon.in/Dell-E6420-i5-8-GB-500-GB-Integrated/product-reviews/B07LB4XRWC/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,DELL
240,B083C9RDCW,"Lenovo V145-AMD-A6 15.6 inch HD Laptop (4GB RAM/ 1TB HDD/ Windows 10 Home/ Black/ 2.1 kg), 81MTA000IH  ",3.4,167,28990,https://m.media-amazon.com/images/I/71-La7HQx8L._AC_UY218_.jpg,https://www.amazon.in/Lenovo-V145-AMD-A6-Laptop-Windows-81MTA000IH/dp/B083C9RDCW/ref=sr_1_307?dchild=1&keywords=laptop&qid=1632408277&sr=8-307,https://www.amazon.in/Lenovo-V145-AMD-A6-Laptop-Windows-81MTA000IH/product-reviews/B083C9RDCW/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,LENOVO
241,B09DGCZXQB,"HP Pavilion 15 Ryzen 5 15.6-inch (39.6 cms) Thin & Light FHD Laptop (8GB/512GB SSD/Windows 10/MS Office/Natural Silver/1.75 kg), 15-eh1101AU  ",5.0,2,60990,https://m.media-amazon.com/images/I/61LzPiqjg-L._AC_UY218_.jpg,https://www.amazon.in/HP-Pavilion-15-6-inch-Windows-15-eh1101AU/dp/B09DGCZXQB/ref=sr_1_308?dchild=1&keywords=laptop&qid=1632408277&sr=8-308,https://www.amazon.in/HP-Pavilion-15-6-inch-Windows-15-eh1101AU/product-reviews/B09DGCZXQB/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,HP
242,B08N5VSQNG,"2020 Apple MacBook Pro (13.3-inch/33.78 cm, Apple M1 chip with 8‑core CPU and 8‑core GPU, 8GB RAM, 256GB SSD) - Space Grey  ",4.7,935,112990,https://m.media-amazon.com/images/I/71an9eiBxpL._AC_UY218_.jpg,https://www.amazon.in/Apple-MacBook-Chip-13-inch-256GB/dp/B08N5VSQNG/ref=sr_1_307?dchild=1&keywords=laptop&qid=1632408281&sr=8-307,https://www.amazon.in/Apple-MacBook-Chip-13-inch-256GB/product-reviews/B08N5VSQNG/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,APPLE
243,B096SKFBCF,"Lenovo IdeaPad Slim 3 (2021) | AMD Ryzen 5 |14"" FHD IPS |Thin and Light Laptop | 4-Side Narrow Bezel (8GB/512GB SSD/Win10/MS Office 2019/Backlit KB/Fingerprint Reader/Arctic Grey/1.41Kg), 82KT00BXIN  ",4.5,134,56500,https://m.media-amazon.com/images/I/61XJ6xrICAL._AC_UY218_.jpg,https://www.amazon.in/Lenovo-IdeaPad-Backlit-Fingerprint-82KT00BXIN/dp/B096SKFBCF/ref=sr_1_310?dchild=1&keywords=laptop&qid=1632408281&sr=8-310,https://www.amazon.in/Lenovo-IdeaPad-Backlit-Fingerprint-82KT00BXIN/product-reviews/B096SKFBCF/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,LENOVO
